,ZipCode,Date,Zestimate,LogValue,AnchorDate,EventTime,RelLogValue
13624,52228,2023-11-30,317093.769624973,12.66695281235162,2024-12-31,-13,-0.020511415583795767
13625,28905,2023-11-30,228494.358537714,12.339266799898766,2024-05-31,-6,-0.012963654249899648
13626,68059,2023-11-30,426465.35287102754,12.963286406672735,2024-07-31,-8,-0.02628926025550271
13627,79019,2023-11-30,215309.20368810417,12.279830430641768,2025-04-30,-17,-0.04129517531209892
13628,84013,2023-11-30,538506.2321441529,13.196554348666956,2023-09-30,2,0.010033911727543199
13629,53403,2023-11-30,188546.51187278956,12.14710000276884,2023-06-30,5,0.05135302739834202
13630,79601,2023-11-30,191567.81426543932,12.162997146407166,2024-04-30,-5,-0.02609028296209992
13631,43054,2023-11-30,538156.0515930856,13.19590385580823,2022-03-31,20,0.11709024962817871
13632,39157,2023-11-30,271493.967388639,12.511695198546246,2024-01-31,-2,-0.0013729202275047925
13633,39046,2023-11-30,215728.4395431541,12.281775671359515,2023-09-30,2,-0.002272228449124114
13634,55068,2023-11-30,405497.8619618321,12.912870879926496,2024-04-30,-5,-0.004562669649443407
13636,30214,2023-11-30,401321.1639594152,12.9025172933628,2023-03-31,8,0.015899343712636238
13638,08361,2023-11-30,315480.7443567551,12.661852926951122,2024-04-30,-5,-0.026945006011819927
13639,76504,2023-11-30,203261.93795706503,12.222250761021318,2022-03-31,20,0.040314708721540526
13640,46806,2023-11-30,104327.84297835291,11.555293556258857,2024-03-31,-4,-0.0383189478319057
13641,97058,2023-11-30,376784.0212455352,12.839427414324271,2023-04-30,7,0.011415671648116188
13642,82007,2023-11-30,300732.14286526205,12.61397525673004,2024-04-30,-5,-5.198438292985941e-05
13644,47130,2023-11-30,238107.11256613536,12.380475904209113,2024-01-31,-2,-0.0036349440030836178
13645,30721,2023-11-30,212316.52448475585,12.2658334802005,2024-05-31,-6,-0.040145112319065035
13647,84005,2023-11-30,516051.21134641423,13.15396128633444,2023-09-30,2,0.009036147501806369
13648,38109,2023-11-30,91630.819294845,11.425522949257767,2024-03-31,-4,-0.00044773578365031597
13649,87031,2023-11-30,309413.0904463113,12.64243252536091,2024-06-30,-7,-0.025154520783193135
13651,75154,2023-11-30,366540.8319477446,12.811865204601775,2023-03-31,8,0.005625029960878436
13652,30318,2023-11-30,419559.270964618,12.946960084455139,2023-12-31,-1,-0.0003121555363385653
13656,78251,2023-11-30,282129.30257416534,12.550120764598729,2022-01-31,22,0.08400162269279754
13658,37066,2023-11-30,440468.9459309508,12.99559522455425,2023-08-31,3,-0.0026511887934468348
13659,83634,2023-11-30,452538.674540719,13.022628507068159,2022-09-30,14,-0.10734203199218051
13660,76065,2023-11-30,469237.3549402135,13.058864006701999,2023-10-31,1,-0.0022802827152865746
13661,52404,2023-11-30,188358.37228995355,12.146101662835514,2024-04-30,-5,-0.01333817394059622
13662,51503,2023-11-30,281349.1712447958,12.547351779219253,2022-08-31,15,0.060033761551494536
13663,29847,2023-11-30,217258.2161276598,12.288841861181963,2024-04-30,-5,0.0017908805400015382
13664,46552,2023-11-30,250524.3223107901,12.431311289846692,2024-01-31,-2,0.006358333347787237
13666,76207,2023-11-30,379849.9246624263,12.847531518596284,2024-10-31,-11,0.005291063959926845
13667,20166,2023-11-30,597022.3923179277,13.29970989974156,2024-09-30,-10,-0.043617786403869374
13668,74361,2023-11-30,202063.88978556055,12.216339212442579,2024-06-30,-7,-0.021004619832634575
13669,74401,2023-11-30,117786.58364449527,11.676629652750018,2024-10-31,-11,-0.10776213904334142
13670,36105,2023-11-30,48042.18018327048,10.77983465783007,2025-02-28,-15,0.0027025682267591833
13671,44481,2023-11-30,199801.52315737167,12.2050797685778,2025-09-30,-22,-0.12498020041154767
13672,23836,2023-11-30,414778.398879345,12.935499677991501,2023-08-31,3,0.01945548438562028
13673,23150,2023-11-30,301497.61186533695,12.616517374273354,2022-03-31,20,0.14433156911061573
13675,71269,2023-11-30,182187.75826880697,12.112793073124884,2024-11-30,-12,-0.011974349463617528
13676,14012,2023-12-31,218246.20238929297,12.293379073272309,2024-09-30,-9,-0.051124321025980635
13678,58436,2023-12-31,129369.4973873889,11.770427909825857,2023-09-30,3,-0.07130595692745523
13679,52228,2023-12-31,316009.1371814853,12.663526407282298,2024-12-31,-12,-0.02393782065311889
13680,68059,2023-12-31,427849.36235069094,12.966526455487935,2024-07-31,-7,-0.02304921144030203
13681,28905,2023-12-31,229319.89849272897,12.342873244377571,2024-05-31,-5,-0.009357209771094332
13682,79019,2023-12-31,214576.0825677528,12.276419651745558,2025-04-30,-16,-0.04470595420830925
13683,84013,2023-12-31,541423.4598144107,13.201956986982706,2023-09-30,3,0.015436550043293806
13684,53403,2023-12-31,189141.29146401092,12.150249588631267,2023-06-30,6,0.05450261326076955
13685,79601,2023-12-31,191256.83882441695,12.161372509608503,2024-04-30,-4,-0.027714919760763124
13686,43054,2023-12-31,540096.2644829834,13.199502670213764,2022-03-31,21,0.12068906403371216
13687,39157,2023-12-31,271814.61976153683,12.512875567926415,2024-01-31,-1,-0.0001925508473359372
13688,39046,2023-12-31,215654.50229549213,12.281432879648415,2023-09-30,3,-0.0026150201602241907
13689,55068,2023-12-31,404995.85263406456,12.911632105626525,2024-04-30,-4,-0.005801443949414065
13691,30214,2023-12-31,400810.91366864025,12.901245058094247,2023-03-31,9,0.014627108444082992
13693,08361,2023-12-31,316167.513290001,12.66402745746095,2024-04-30,-4,-0.02477047550199174
13694,76504,2023-12-31,202535.4807030604,12.218670363529112,2022-03-31,21,0.03673431122933479
13695,46806,2023-12-31,104979.3736254214,11.561519168179817,2024-03-31,-3,-0.03209333591094499
13696,97058,2023-12-31,376582.9556752895,12.838893635751068,2023-04-30,8,0.010881893074913052
13697,82007,2023-12-31,300624.5303337456,12.613617357541552,2024-04-30,-4,-0.0004098835714181348
13698,47130,2023-12-31,238347.1807624995,12.381483632421627,2024-01-31,-1,-0.0026272157905697924
13699,30721,2023-12-31,213715.7298902882,12.272402045946448,2024-05-31,-5,-0.03357654657311748
13700,84005,2023-12-31,517655.0497989743,13.157064372384722,2023-09-30,3,0.012139233552089124
13702,38109,2023-12-31,90737.72937456246,11.415728529481484,2024-03-31,-3,-0.010242155559932797
13704,87031,2023-12-31,310501.82892946573,12.645945070610354,2024-06-30,-6,-0.021641975533748692
13705,75154,2023-12-31,366563.4759948075,12.811926980386817,2023-03-31,9,0.005686805745920509
13706,30318,2023-12-31,419690.2591571529,12.947272239991477,2023-12-31,0,0.0
13710,78251,2023-12-31,280544.66836527793,12.54448823677568,2022-01-31,23,0.07836909486974797
13712,37066,2023-12-31,439734.3939056044,12.993926173409763,2023-08-31,4,-0.004320239937934289
13713,83634,2023-12-31,453103.6675341676,13.023876224937561,2022-09-30,15,-0.10609431412277814
13715,76065,2023-12-31,468256.0513026966,13.056770543453363,2023-10-31,2,-0.004373745963922815
13716,52404,2023-12-31,187975.4969358249,12.144066897869944,2024-04-30,-4,-0.015372938906166311
13717,51503,2023-12-31,281679.5738500689,12.54852544094107,2022-08-31,16,0.06120742327331108
13718,29847,2023-12-31,216546.6201449188,12.285561138785662,2024-04-30,-4,-0.001489841856299634
13720,46552,2023-12-31,249603.3345410434,12.427628274927608,2024-01-31,-1,0.0026753184287038323
13721,76207,2023-12-31,378683.82997881185,12.844456914216218,2024-10-31,-10,0.002216459579861052
13722,74401,2023-12-31,118151.5251012742,11.679723190710112,2024-10-31,-10,-0.10466860108324738
13723,74361,2023-12-31,202178.73118665628,12.216907393026354,2024-06-30,-6,-0.020436439248859628
13724,20166,2023-12-31,598004.8552314261,13.301354152015906,2024-09-30,-9,-0.041973534129523316
13725,36105,2023-12-31,48056.46449174644,10.780131942118096,2025-02-28,-14,0.002999852514784962
13726,44481,2023-12-31,199781.9064884797,12.204981582980238,2025-09-30,-21,-0.12507838600910937
13727,23836,2023-12-31,416670.74240160873,12.940051602326394,2023-08-31,4,0.024007408720512657
13729,23150,2023-12-31,300125.5827283647,12.611956275140544,2022-03-31,21,0.1397704699778064
13730,71269,2023-12-31,182377.15816995784,12.11383211944915,2024-11-30,-11,-0.01093530313935176
13731,14012,2024-01-31,217902.8613141453,12.29180465216428,2024-09-30,-8,-0.052698742134008825
13733,58436,2024-01-31,128070.24260992064,11.760334162772354,2023-09-30,4,-0.0813997039809582
13734,68059,2024-01-31,429415.1325032131,12.97017940484735,2024-07-31,-6,-0.019396262080887183
13735,52228,2024-01-31,314687.64347470837,12.659335817822488,2024-12-31,-11,-0.028128410112929103
13736,28905,2024-01-31,228737.27286882736,12.340329343858029,2024-05-31,-4,-0.011901110290637007
13737,79019,2024-01-31,215043.44557418057,12.278595359133964,2025-04-30,-15,-0.04253024681990247
13738,84013,2024-01-31,543733.6623794019,13.206214814734833,2023-09-30,4,0.019694377795421047
13739,53403,2024-01-31,190085.87208969364,12.155231207407011,2023-06-30,7,0.05948423203651387
13740,43054,2024-01-31,541998.2159953907,13.203017988894947,2022-03-31,22,0.12420438271489509
13741,39157,2024-01-31,271866.96293609,12.51306811877375,2024-01-31,0,0.0
13742,79601,2024-01-31,191558.47740327517,12.162948406018584,2024-04-30,-3,-0.026139023350681967
13743,39046,2024-01-31,215638.4408974736,12.28135839942202,2023-09-30,4,-0.0026895003866194145
13745,55068,2024-01-31,404916.2086345288,12.911435432423097,2024-04-30,-3,-0.005998117152842042
13746,30214,2024-01-31,400574.5766574672,12.900655237038393,2023-03-31,10,0.014037287388228847
13747,08361,2024-01-31,316602.26180602715,12.66540157045289,2024-04-30,-3,-0.02339636251005217
13749,76504,2024-01-31,202381.80975431623,12.217911339601295,2022-03-31,22,0.03597528730151822
13750,46806,2024-01-31,105934.31528880722,11.57057451393448,2024-03-31,-2,-0.023037990156282717
13751,97058,2024-01-31,376737.10186246893,12.839302880633873,2023-04-30,9,0.011291137957718078
13752,82007,2024-01-31,299546.8962749739,12.610026266166367,2024-04-30,-3,-0.004000974946603009
13753,47130,2024-01-31,238974.19352770472,12.384110848212197,2024-01-31,0,0.0
13754,30721,2024-01-31,214482.27784076863,12.275982393147967,2024-05-31,-4,-0.02999619937159892
13755,84005,2024-01-31,517015.11765549704,13.1558273941762,2023-09-30,4,0.01090225534356648
13757,38109,2024-01-31,90460.68268661012,11.412670589837429,2024-03-31,-2,-0.013300095203987894
13759,87031,2024-01-31,311427.2526210113,12.648921050997817,2024-06-30,-5,-0.018665995146285752
13760,75154,2024-01-31,366567.73383857525,12.811938595889501,2023-03-31,10,0.005698421248604646
13761,30318,2024-01-31,420042.2080756664,12.948110480628477,2023-12-31,1,0.0008382406369999984
13765,78251,2024-01-31,279213.3192182886,12.539731353669074,2022-01-31,24,0.07361221176314281
13767,37066,2024-01-31,438997.5603177725,12.992249134679161,2023-08-31,5,-0.005997278668536055
13768,83634,2024-01-31,453288.98924093065,13.02428514640876,2022-09-30,16,-0.10568539265157995
13770,76065,2024-01-31,467981.7523844752,13.056184583508166,2023-10-31,3,-0.004959705909119094
13771,52404,2024-01-31,187673.62738418052,12.142459708622958,2024-04-30,-3,-0.016980128153152307
13772,51503,2024-01-31,282361.97194442106,12.550945115280252,2022-08-31,17,0.06362709761249263
13773,29847,2024-01-31,215212.59527153033,12.279381633770488,2024-04-30,-3,-0.007669346871473692
13775,46552,2024-01-31,248936.45859079377,12.424952956498904,2024-01-31,0,0.0
13776,74401,2024-01-31,118272.07919274758,11.680743005142615,2024-10-31,-9,-0.10364878665074428
13777,76207,2024-01-31,378033.3695851515,12.842737750031132,2024-10-31,-9,0.0004972953947746106
13778,74361,2024-01-31,202060.03091235308,12.21632011496772,2024-06-30,-5,-0.021023717307492973
13779,20166,2024-01-31,599777.7342348068,13.304314422625358,2024-09-30,-8,-0.039013263520070396
13780,36105,2024-01-31,48110.73018240262,10.781260511930281,2025-02-28,-13,0.0041284223269695275
13781,44481,2024-01-31,199445.1907396158,12.203294744431236,2025-09-30,-20,-0.12676522455811146
13783,23836,2024-01-31,417916.80478789815,12.943037660089574,2023-08-31,5,0.026993466483693496
13784,23150,2024-01-31,299405.1559795358,12.609552971859918,2022-03-31,22,0.13736716669717985
13785,71269,2024-01-31,180572.42005187855,12.103887195412183,2024-11-30,-10,-0.020880227176318655
13786,14012,2024-02-29,217971.3539995331,12.29211892946514,2024-09-30,-7,-0.052384464833149735
13788,58436,2024-02-29,127686.30524911356,11.757331794681066,2023-09-30,5,-0.08440207207224582
13789,68059,2024-02-29,431259.40326208295,12.974465051755688,2024-07-31,-5,-0.015110615172549302
13790,52228,2024-02-29,314109.8576883159,12.657498068951229,2024-12-31,-10,-0.02996615898418753
13791,28905,2024-02-29,228008.341051158,12.337137490825127,2024-05-31,-3,-0.015092963323539266
13792,79019,2024-02-29,216902.0308983335,12.287201060064508,2025-04-30,-14,-0.03392454588935934
13793,84013,2024-02-29,545904.8797189519,13.210200026581248,2023-09-30,5,0.023679589641835364
13794,79601,2024-02-29,192735.1940412052,12.169072474162393,2024-04-30,-2,-0.020014955206873353
13795,53403,2024-02-29,191697.6390882012,12.163674613299062,2023-06-30,8,0.06792763792856427
13796,43054,2024-02-29,544684.6654706936,13.207962310727813,2022-03-31,23,0.12914870454776128
13797,39157,2024-02-29,272071.90239609114,12.513821657389064,2024-01-31,1,0.0007535386153136869
13798,39046,2024-02-29,215608.7317246689,12.281220616847488,2023-09-30,5,-0.0028272829611513117
13800,55068,2024-02-29,405340.55310318543,12.91248286461371,2024-04-30,-2,-0.004950684962230056
13801,30214,2024-02-29,401656.9304385775,12.903353596372993,2023-03-31,11,0.01673564672282879
13802,08361,2024-02-29,317833.3975022862,12.669282617249456,2024-04-30,-2,-0.019515315713485748
13804,76504,2024-02-29,203079.48702605764,12.221352743088364,2022-03-31,23,0.03941669078858645
13805,46806,2024-02-29,106930.12063793773,11.5799308219455,2024-03-31,-1,-0.013681682145262997
13806,97058,2024-02-29,377287.4489306985,12.840762639909293,2023-04-30,10,0.012750897233138048
13807,82007,2024-02-29,299267.4977798073,12.609093093823766,2024-04-30,-2,-0.004934147289203494
13808,47130,2024-02-29,239727.56002711895,12.387258390980897,2024-01-31,1,0.0031475427686995516
13809,30721,2024-02-29,215511.2862665247,12.280768559621022,2024-05-31,-3,-0.025210032898543844
13810,84005,2024-02-29,516349.663396076,13.154539457208326,2023-09-30,5,0.009614318375692932
13812,38109,2024-02-29,90711.74576511142,11.415442128987808,2024-03-31,-1,-0.01052855605360925
13814,87031,2024-02-29,312373.18091249885,12.65195384471093,2024-06-30,-4,-0.015633201433173483
13815,75154,2024-02-29,367290.5455306865,12.813908491020944,2023-03-31,11,0.007668316380048168
13816,30318,2024-02-29,420495.1897645632,12.949188319006437,2023-12-31,2,0.001916079014959493
13822,37066,2024-02-29,438783.33794348646,12.99176103479236,2023-08-31,6,-0.006485378555337817
13823,83634,2024-02-29,454855.8357932747,13.027735803316906,2022-09-30,17,-0.10223473574343345
13825,76065,2024-02-29,469022.2667020871,13.058405523278152,2023-10-31,4,-0.002738766139133375
13826,52404,2024-02-29,188028.9958762279,12.144351463303531,2024-04-30,-2,-0.01508837347257952
13827,51503,2024-02-29,283669.9903640657,12.55556683573086,2022-08-31,18,0.06824881806310046
13828,29847,2024-02-29,214532.91943940287,12.27621847615477,2024-04-30,-2,-0.01083250448719042
13830,46552,2024-02-29,249024.71880910255,12.425307442845387,2024-01-31,1,0.0003544863464828296
13831,74401,2024-02-29,118343.04587665726,11.681342854252149,2024-10-31,-8,-0.10304893754121025
13832,76207,2024-02-29,377809.7258610032,12.842145977130057,2024-10-31,-8,-9.447750630009466e-05
13833,74361,2024-02-29,202293.626665426,12.217475518286978,2024-06-30,-4,-0.019868313988235187
13834,20166,2024-02-29,602754.3982714346,13.309265093024566,2024-09-30,-7,-0.03406259312086313
13835,36105,2024-02-29,48004.4400369608,10.779048786382113,2025-02-28,-12,0.0019166967788013523
13836,44481,2024-02-29,199893.14567617976,12.205538231137135,2025-09-30,-19,-0.12452173785221277
13838,23836,2024-02-29,419702.6028425261,12.947301650976328,2023-08-31,6,0.031257457370447383
13839,23150,2024-02-29,299791.2542370938,12.610841692234109,2022-03-31,23,0.138655887071371
13840,71269,2024-02-29,178830.3220348647,12.094192713668162,2024-11-30,-9,-0.030574708920338978
13841,14012,2024-03-31,218927.43560856176,12.296495609638859,2024-09-30,-6,-0.0480077846594309
13843,58436,2024-03-31,128822.84264241156,11.766193426635954,2023-09-30,6,-0.07554044011735783
13844,68059,2024-03-31,433681.243621933,12.980065081532794,2024-07-31,-4,-0.009510585395442916
13845,52228,2024-03-31,315109.2046617837,12.660674539193616,2024-12-31,-9,-0.026789688741800433
13846,28905,2024-03-31,228389.4636445759,12.338807624546572,2024-05-31,-2,-0.013422829602093955
13847,79019,2024-03-31,218991.56607946465,12.296788497004396,2025-04-30,-13,-0.02433710894947083
13848,84013,2024-03-31,547430.7999295,13.212991339861716,2023-09-30,6,0.026470902922303807
13849,79601,2024-03-31,194626.56179343536,12.178837933733186,2024-04-30,-1,-0.010249495636079686
13850,53403,2024-03-31,194266.03430173523,12.176983809491148,2023-06-30,9,0.08123683412065041
13851,43054,2024-03-31,548705.5579131264,13.215317252234197,2022-03-31,24,0.13650364605414467
13852,39157,2024-03-31,272866.8564605761,12.516739249927584,2024-01-31,2,0.003671131153833329
13853,39046,2024-03-31,216718.1568801978,12.286352972109476,2023-09-30,6,0.0023050723008370966
13855,55068,2024-03-31,406251.5369135586,12.914727795790764,2024-04-30,-1,-0.0027057537851753466
13856,30214,2024-03-31,403816.79981462326,12.908716588291188,2023-03-31,12,0.022098638641024237
13857,08361,2024-03-31,320556.42829428444,12.677813603166234,2024-04-30,-1,-0.010984329796707826
